"TRANSECT_ID" "n" "ICOV" "meanpopsize" "rangescore" "transect_lat" "transect_lon" "sppnum" "rangescore_2"
"438" "UKBMS.2413" 13 5.01507878171434 0.245527918149065 0.169266733006187 3207576.8 3471998.8 15 0.0286512269025879
"439" "UKBMS.2415" 11 2.44280648153728 0.235910880198529 0.173604527456634 3167444 3505592 20 0.0301385319534412
"440" "UKBMS.2417" 13 1.53251459498826 0.706912865804086 0.131380681322543 3183590.08333333 3480779.75 33 0.0172608834247757
"441" "UKBMS.2418" 16 2.5817223594179 0.432674177454437 0.226371962432961 3180017.58333333 3509155.25 33 0.0512442653757499
"442" "UKBMS.2427" 15 3.21395414312994 0.461961374793422 0.138024357806266 3223184 3477148 32 0.0190507233478321
"443" "UKBMS.2428" 13 2.35352225947239 0.382632936910189 0.0927095969698168 3183713 3465168 30 0.00859506937030586
"444" "UKBMS.2430" 17 1.66196131640469 0.273924253523494 0.261763036191556 3172972 3509254.4 29 0.0685198871162218
"445" "UKBMS.2431" 16 2.13854782634706 0.313156162193402 0.252531039950755 3169575.375 3506979.75 31 0.0637719261386097
"446" "UKBMS.2436" 10 2.61039708231929 0.752270204099467 0.143625552883917 3218624.5 3506379.33333333 28 0.0206282994412109
"447" "UKBMS.25" 18 2.8847216309584 0.211256241753345 0.142110453405175 3286169 3669295 21 0.0201953809670243
"448" "UKBMS.2500" 15 2.76715688211585 0.421616184426272 0.0884531370897771 3216864 3469931 26 0.00782395746102291
"449" "UKBMS.2502" 16 2.59720788598781 0.461541367049294 0.160010337974656 3204525.28571429 3437457.28571429 30 0.0256033082587637
"450" "UKBMS.2506" 14 2.25827432745425 0.237421353128865 0.221192732490448 3210289.77777778 3430515.88888889 29 0.0489262249065909
"451" "UKBMS.2510" 18 2.50191886891046 0.770062387121592 0.128314269660506 3176654.5 3402102.75 31 0.0164645517985091
"452" "UKBMS.2513" 12 3.86198907600517 0.554981606685859 0.141820420675925 3178279.6 3410986.6 28 0.0201130317206965
"453" "UKBMS.2514" 11 1.62053141690643 0.446219218885071 0.0951990551588778 3177505.4 3408735.6 25 0.00906286010314306
"454" "UKBMS.2525" 12 2.38725947724713 0.105017430668793 0.158808240654068 3194169.6 3432173.9 19 0.0252200572996405
"455" "UKBMS.2529" 18 3.55600768714713 2.33206099202741 0.170669528562074 3184353.8 3434784.2 33 0.0291280879796007
"456" "UKBMS.2530" 12 3.60319529313901 0.872800784947064 0.209848883398324 3180367.57142857 3419011.14285714 26 0.0440365538635234
"457" "UKBMS.2537" 15 3.10708126024425 0.255881811663643 0.11138574668806 3174421.125 3407891.5 24 0.0124067845652568
"458" "UKBMS.2540" 13 1.65048562673087 0.791294760083677 0.161176006606856 3182471 3446350 26 0.0259777051057333
"459" "UKBMS.2541" 15 3.10932293808179 0.301821264065751 0.203048544740767 3210558.9 3428485.6 30 0.0412287115213431
"460" "UKBMS.2543" 14 1.66649388490835 0.0418252105466344 -0.0414024814705803 3190727 3383690.33333333 9 0.00171416547192175
"461" "UKBMS.2546" 13 3.87645898484998 1.65028517809826 0.134524002083177 3186785 3412468 23 0.0180967071364747
"462" "UKBMS.2549" 14 4.21510705236704 0.411527252976782 0.215109866544905 3186023.33333333 3433751.11111111 27 0.0462722546849667
"463" "UKBMS.2556" 12 4.12134364596952 0.560266669627175 0.120216073490802 3216421.8 3443828 26 0.0144519043255458
"464" "UKBMS.2557" 12 2.67390234030055 0.808120466243522 0.202506517075009 3187470 3435304.66666667 32 0.0410088894578509
"465" "UKBMS.2562" 11 3.26621767717492 0.540431375778257 0.152996843195557 3222038.25 3425870.75 25 0.0234080340278059
"466" "UKBMS.2566" 10 2.06426246571977 0.871234334991729 0.157295896927785 3204024 3438372 27 0.0247419991903164
"467" "UKBMS.2570" 10 4.78078526642185 0.307411066703149 0.223613714572578 3227922.4 3434763.6 27 0.0500030933449463
"468" "UKBMS.2571" 10 4.37110228861728 0.434111092993217 0.203726309275322 3228188.88888889 3436160 23 0.0415044090909442
"469" "UKBMS.2608" 11 1.42460993805809 0.109076428227617 -0.111533586719581 3860577 3408444.4 12 0.0124397409665343
"470" "UKBMS.2609" 11 1.512525110346 0.0741216157283256 -0.244227264725758 3860064.85714286 3410145.85714286 10 0.0596469568354257
"471" "UKBMS.2612" 12 1.54934388879737 0.0710576272519968 -0.1021671832323 3913355.2 3542204.4 2 0.0104381333296224
"472" "UKBMS.2613" 11 2.76583312428974 0.0712159790266016 -0.0768547131876885 3786899.23076923 3539297.76923077 15 0.00590664693916187
"473" "UKBMS.2615" 10 1.87973286932705 0.174397998930522 -0.144580798792925 3824126 3476685 14 0.0209036073796004
"474" "UKBMS.2616" 12 1.19592564062094 0.0293564229071186 0.00434897924599169 3722770.08333333 3508406.5 11 1.89136204820664e-05
"475" "UKBMS.2619" 11 2.33461457417615 0.0837624518264262 -0.177057051368966 3828570.6 3359987.93333333 14 0.0313491994394727
"476" "UKBMS.2630" 11 2.43557845256784 0.0360992870557833 -0.0543510160264102 3715099.66666667 3448772.33333333 13 0.0029540329431031
"477" "UKBMS.2637" 14 4.44633820360759 0.0877613275340231 -0.203392261745046 4018149 3549438 10 0.0413684121377654
"478" "UKBMS.2640" 12 2.07009283036854 0.0555438187615142 0.0345501805683209 3708572 3405311.8 12 0.00119371497730358
"479" "UKBMS.2643" 10 1.54000782262256 0.108661237235722 -0.0521513178636996 3640294.8 3431484 14 0.00271975995492063
"480" "UKBMS.2648" 10 1.37765279651542 0.0903872076285052 -0.0414545368499531 3715559.66666667 3446941.88888889 9 0.00171847862544412
"481" "UKBMS.2652" 10 2.01996886499911 0.0979899710716925 0.0370824335937727 3724583 3503375.83333333 15 0.00137510688123656
"482" "UKBMS.2657" 13 1.26037134361721 0.0984112054175581 0.0504444816824118 3724369.81818182 3502823.09090909 14 0.00254464573220718
"483" "UKBMS.2662" 12 2.23483266738335 0.0384267319045828 -0.0785189064605714 3863899 3346123 11 0.00616521867176397
"484" "UKBMS.2668" 10 4.2352812614021 0.217167031908492 -0.132477576463943 3893099.36363636 3452153.45454545 16 0.0175503082657598
"485" "UKBMS.2669" 10 2.36617688237462 0.11993056431371 -0.0226607321475001 3729331 3523550 17 0.000513508781460743
"486" "UKBMS.27" 14 2.70351046047929 0.0965409610918358 0.17027204851526 3313072.55555556 3628752.33333333 22 0.0289925705055829
"487" "UKBMS.2705" 17 3.13621564626403 0.173252607686056 0.00962263504116434 3407353.15384615 3510406.07692308 19 9.25951051354439e-05
"488" "UKBMS.2708" 10 3.94735217412069 0.25473406694272 0.07341656457883 3413433.71428571 3503982.14285714 18 0.00538999195455752
"489" "UKBMS.2800" 18 2.14347763590594 0.57366962446527 0.138560148708943 3376400 3556530 22 0.0191989148102445
"490" "UKBMS.2801" 12 2.42082075983369 0.480305220570194 0.145104190579838 3373699 3552026 20 0.0210552261238298
"491" "UKBMS.2802" 18 2.97986884171198 0.768087872821013 0.142243082347945 3378228 3562608 23 0.0202330944758443
"492" "UKBMS.2805" 18 2.36891103997062 0.100141531034034 0.0125504318190641 3391606 3545215 15 0.000157513338844978
"493" "UKBMS.2806" 17 2.7301006823523 0.867710730782071 0.152425030980091 3366829 3557859 21 0.0232333900692816
"494" "UKBMS.2817" 16 3.06185341738677 0.223867431692363 -0.088094640467801 3406186 3538860 21 0.00776066567915112
"495" "UKBMS.29" 16 1.03960493059453 0.156144354300442 0.18980885796195 3229636.3 3566882.5 27 0.0360274025608197
"496" "UKBMS.2901" 11 1.38956567255067 0.102859443055631 0.0388034205358444 3558540.11111111 3597226.11111111 17 0.00150570544528159
"497" "UKBMS.2905" 16 2.34422954209711 0.240124681002071 0.0383728126066507 3568045 3582022 19 0.00147247274734513
"498" "UKBMS.2909" 16 2.02089382888686 0.160149200756701 0.0320438159959322 3548962.35714286 3582538.57142857 18 0.00102680614358116
"499" "UKBMS.2911" 15 2.76839588824873 0.308466127853401 -0.0358598410902352 3570625.44444444 3584466.66666667 21 0.00128592820301692
"500" "UKBMS.2915" 13 1.35904406520831 0.0642572665154536 -0.152473952388379 3560799 3548812.4 17 0.0232483061569338
"501" "UKBMS.2924" 15 3.67598560109437 0.243626717242137 -0.000583393902606026 3559261.375 3586510 18 3.40348445597889e-07
"502" "UKBMS.2928" 12 1.87747339424829 0.0724727656187701 -0.0798846564286197 3591596.41666667 3573574.25 18 0.00638155833271861
"503" "UKBMS.2930" 11 1.48610732695054 0.210321770511817 -0.00447272522052788 3569970.85714286 3591961.85714286 14 2.00052708983462e-05
"504" "UKBMS.2931" 13 6.60071561623067 0.172523096540521 -0.095704313859506 3584148.6 3559456 21 0.00915931569131884
"505" "UKBMS.2934" 12 3.48242634393922 0.185090537083643 -0.127566722519853 3578568.4 3564248.6 17 0.0162732686944572
"506" "UKBMS.2935" 12 2.27644895472173 0.104001561857206 -0.0782831635154863 3579877.6 3567035.7 19 0.00612825368999236
"507" "UKBMS.2936" 11 1.74558384922714 0.0924924405534066 -0.00336742162473428 3580972.14285714 3580947.85714286 18 1.13395283987281e-05
"508" "UKBMS.2937" 11 3.60607338702022 0.309507209820549 -0.0412641219583275 3608455 3579217 18 0.00170272776099173
"509" "UKBMS.2939" 11 3.00002463092864 0.195297964427747 -0.0787209666071972 3587949 3571244 16 0.00619699058357145
"510" "UKBMS.2940" 11 3.27367539970785 0.35759917248271 -0.0523580814210912 3692941 3570561 15 0.00274136869009761
"511" "UKBMS.2944" 10 2.92034516030473 0.215147182164909 0.01991663534645 3553135 3574611 17 0.000396672363523462
"512" "UKBMS.2945" 10 1.34284973968389 0.0307418952158463 0.00847521410651308 3660845.75 3590468 11 7.18292541512384e-05
"513" "UKBMS.2946" 10 1.08621039497052 0.0425754423346371 -0.051322414910398 3656228 3591184 13 0.00263399027223504
"514" "UKBMS.3" 18 2.3619180310786 0.275730838659219 0.0721724942072598 3357348.16666667 3704153.5 26 0.00520886892009695
"515" "UKBMS.30" 17 1.41809582124912 0.30737066759947 0.173637691272107 3228926.90909091 3566107.54545455 28 0.0301500478303075
"516" "UKBMS.3002" 11 1.49046812236025 0.429265414668419 -0.0549325407412141 3432707.75 3445005.75 22 0.00301758403228515
"517" "UKBMS.3004" 16 3.09228960974642 0.116806105742966 -0.165232098351815 3394605.375 3403950.375 17 0.0273016463257439
"518" "UKBMS.3005" 16 5.38258410929183 0.118809033108271 0.230674013969122 3288062.2 3302160.5 21 0.0532105007206268
"519" "UKBMS.3008" 15 4.82213947777937 0.093125791556849 -0.169310072851031 3437800.5 3396165.75 20 0.0286659007688213
"520" "UKBMS.3009" 12 3.76832994348906 0.352219576972646 0.198456736748256 3279038 3292065 23 0.0393850763607666
"521" "UKBMS.3012" 13 3.41838432477989 0.277648195508764 0.0800087331106441 3246873.375 3382208 26 0.00640139737397028
"522" "UKBMS.3021" 10 2.10793304952149 1.68480769932785 -0.0358917081814753 3432944 3439721 18 0.00128821471618418
"523" "UKBMS.3025" 13 3.07186752329686 0.313569037946231 -0.0489355520164532 3389039.2 3375354.8 20 0.002394688251155
"524" "UKBMS.3037" 10 4.7696700493496 0.115387018763652 0.097899588421971 3305612.18181818 3273594.36363636 15 0.00958432941319131
"525" "UKBMS.3039" 14 1.79898702086445 0.119338611773805 0.0161381748787806 3285027 3413453 16 0.000260440688418104
"526" "UKBMS.3046" 10 3.64305101648906 0.288491116379589 0.209895758363895 3272264 3296094 25 0.0440562293791547
"527" "UKBMS.3053" 14 3.62441652980039 0.0272224431510421 0.200250915984798 3357110 3375713 6 0.0401004293527508
"528" "UKBMS.31" 11 7.44398427013923 0.326876210602084 0.301872553400349 3244080.73333333 3556747.06666667 24 0.0911270384964464
"529" "UKBMS.3101" 15 1.938613430449 0.267082821820331 0.122247574500759 3270640.06666667 3749460.46666667 27 0.0149444694713187
"530" "UKBMS.3102" 17 3.87518752348925 0.200648494203079 0.136393211100203 3278563.5 3688134.5 18 0.0186031080342246
"531" "UKBMS.3104" 12 6.00628078099065 0.308456517192306 0.109627061717493 3269716.5 3695232.16666667 20 0.0120180926608111
"532" "UKBMS.3106" 12 2.10921933109025 0.16353933460481 0.165521240278898 3294383.45454545 3686582.18181818 22 0.0273972809834647
"533" "UKBMS.3107" 11 2.51325242949574 0.0828662625 -0.0428034 3269821 3695773 1 0.00183213105156
"534" "UKBMS.3110" 12 1.92574601799643 0.160456828423625 0.113235991752752 3254290 3705124.75 18 0.0128223898282294
"535" "UKBMS.3111" 12 5.19899650744427 0.672522817869634 0.126391077395977 3267564.6 3694897.2 19 0.0159747044453159
"536" "UKBMS.3114" 11 3.6686747924078 0.251021322015996 0.168166452985125 3245016.6 3712911.2 18 0.0282799559095981
"537" "UKBMS.3120" 18 1.19202169132549 1.41040238228037 0.200917684238974 3222150 3553585 23 0.040367915839952
"538" "UKBMS.32" 12 3.30327137080762 0.392517423301671 0.207671115004184 3156376.33333333 3691100.6 30 0.0431272920070809
"539" "UKBMS.3211" 17 1.23936946939364 0.172270504861061 0.212728463654152 3275752 3643978 22 0.0452533992486559
"540" "UKBMS.3212" 15 2.37833293251298 0.188900923451591 0.207287055942378 3276259 3640327.22222222 23 0.0429679235612584
"541" "UKBMS.3215" 11 3.62185777203341 2.48452703803878 0.182062359470833 3279446.66666667 3665045.33333333 29 0.0331467027360867
"542" "UKBMS.3220" 15 1.14866629426207 0.106700513341744 0.191866887316433 3226474.2 3691831.7 19 0.036812902448497
"543" "UKBMS.3231" 13 8.29750453449593 0.208095968309887 0.165464969380778 3294468.875 3623469.625 21 0.0273786560921819
"544" "UKBMS.3232" 10 2.86487921903134 0.155907095555671 0.20902974007596 3281783 3634908.75 21 0.0436934322362235
"545" "UKBMS.3234" 10 5.39293591058581 0.122042014848778 0.199684865124594 3279080.09090909 3638301.09090909 22 0.0398740453598273
"546" "UKBMS.3237" 10 3.16766809713083 0.340265596928023 0.19789414243872 3274439 3656111 25 0.0391620916115562
"547" "UKBMS.3238" 11 1.27565800055915 0.248737439961942 0.191272362113081 3226737 3690802 19 0.0365851165083177
"548" "UKBMS.3243" 10 2.66365886216108 0.229319710331148 0.196783556824671 3270948 3654517 23 0.0387237682365687
"549" "UKBMS.3261" 10 1.05409954044736 0.170276036887734 0.263528262147041 3223467 3631746 21 0.0694471449502395
"550" "UKBMS.3262" 11 1.79825651176384 0.109274711834075 0.242786735857284 3221310 3631895 23 0.0589453991082347
"551" "UKBMS.3300" 10 1.72659595698733 0.0624588378028226 0.100933053843642 3307565.36363636 3703569.36363636 20 0.0101874813582036
"552" "UKBMS.3301" 12 3.50360398471663 0.124025931817326 0.118115413227559 3316811.36363636 3734628.90909091 22 0.013951250841917
"553" "UKBMS.3313" 12 2.04460471934363 0.758693990799979 0.0478683392157992 3341098.33333333 3715660.16666667 24 0.00229137789927882
"554" "UKBMS.3319" 12 2.57905053683317 0.290896442312589 0.0460703558827049 3341415 3715789.5 20 0.00212247769115908
"555" "UKBMS.3320" 12 2.15823313665217 0.310387060175482 0.0581689571561806 3341328 3717521.5 20 0.00338362757663758
"556" "UKBMS.34" 18 3.11057317290987 0.222530956942568 0.167739762732509 3273677 3627135.63636364 24 0.0281366280015583
"557" "UKBMS.3400" 13 4.52529243863438 0.365345567464823 0.105380135357769 3454429 3566929.4 21 0.0111049729280217
"558" "UKBMS.3403" 12 4.05337856457901 0.926095174017616 -0.0610481428687154 3485943 3551731 22 0.00372687574771909
"559" "UKBMS.3404" 15 2.78150166117956 0.234407438872847 0.133986518551757 3442049.66666667 3587920.66666667 19 0.0179523871536202
"560" "UKBMS.3405" 14 1.737837657785 0.10126381777307 -0.261027922821358 3514008.92307692 3521286.23076923 15 0.0681355764924328
"561" "UKBMS.3411" 10 1.48462262474615 0.346582565926633 0.0982540285497601 3455973 3637604 20 0.00965385412625707
"562" "UKBMS.3414" 10 1.82607481208058 0.185737834001059 -0.150774932336373 3510745.22222222 3522388.33333333 15 0.0227330802210378
"563" "UKBMS.3415" 13 1.35031885103131 0.0569528232605954 -0.104431444692234 3523147.53333333 3517158.26666667 17 0.0109059266405071
"564" "UKBMS.3511" 10 1.63088601932769 0.0928985641612157 -0.12290289273843 3658290 3244156 9 0.0151051210434741
"565" "UKBMS.3555" 11 2.06151589680451 0.0441237481638276 -0.0382370893197745 3675416 3294827 9 0.00146207499964841
"566" "UKBMS.36" 18 2.21937107689275 0.175971945991378 0.108476345895673 3321155 3744952.07692308 19 0.0117671176188777
"567" "UKBMS.3602" 12 3.60409563744086 0.840863953246539 0.145640827697723 3263331.25 3496652.5 27 0.021211250692478
"568" "UKBMS.3603" 11 2.42408888257882 0.0670776797381297 0.187549885079106 3293628 3480136 19 0.0351749593931859
"569" "UKBMS.3604" 11 2.85747972665944 0.708586523453143 0.153984251890678 3242644 3471365 30 0.0237111498303317
"570" "UKBMS.3607" 10 2.41800501388484 0.145609058114313 0.226929069373996 3260169 3456464 25 0.0514968025269478
"571" "UKBMS.3609" 10 3.998195282346 0.428994070458986 0.1963271320356 3269051 3498918 30 0.0385443427733238
"572" "UKBMS.3610" 10 6.00750011253263 0.143289340668062 0.223918565202052 3287930 3461278 22 0.0501395238421458
"573" "UKBMS.3622" 12 2.32815322329746 0.14984038265568 0.0867100772059277 3336026 3504413 18 0.00751863748905795
"574" "UKBMS.3628" 12 2.47666369091149 0.514862510275006 0.0106911582211194 3344808 3457914 20 0.000114300864109008
"575" "UKBMS.37" 15 2.25238597564435 0.195208878280104 -0.302054290436497 3571197.57142857 3538543.71428571 15 0.0912367943710955
"576" "UKBMS.3800" 16 2.06431783587153 0.162400712908915 0.303179717149442 3140362 3519815.33333333 27 0.0919179408908159
"577" "UKBMS.3801" 10 3.92490517281169 0.604078541372188 0.290032204235158 3142066 3542201 27 0.0841186794935044
"578" "UKBMS.3803" 13 4.24194459526659 0.196125939662038 0.193051936668548 3155221.25 3516027.5 23 0.037269050251477
"579" "UKBMS.3804" 13 2.49833942888756 0.192321437458505 0.185703251106265 3155750.77777778 3515575.33333333 20 0.0344856974714366
"580" "UKBMS.3814" 10 5.23014723139104 1.01575046789025 0.137059470913304 3198037 3528142 28 0.0187852985670348
"581" "UKBMS.3815" 10 3.7371119478753 0.515624212311106 0.123010836436277 3164820 3569119 28 0.0151316658807526
"582" "UKBMS.3816" 11 4.07229295125567 0.3147730165252 0.171095441672391 3146081 3550451 23 0.0292736501610705
"583" "UKBMS.3818" 12 3.00379074864237 0.0968516494129631 0.207160193291476 3152655 3538375 18 0.0429153456845618
"584" "UKBMS.3824" 11 2.48291030729404 0.388357757147595 0.241580983341846 3152502 3522158 22 0.0583613715124132
"585" "UKBMS.39" 15 1.37380888209898 0.293967351996155 0.0896602292190373 3409382.83333333 3672123.16666667 23 0.0080389567036103
"586" "UKBMS.4" 18 5.5977539627986 0.321744854031111 0.194239082273309 3304253.42857143 3626791.64285714 26 0.0377288210823774
"587" "UKBMS.43" 14 1.26506862534565 0.0994054566539452 0.0983399194973025 3525072.93333333 3490454.33333333 25 0.00967073976673594
"588" "UKBMS.45" 12 2.05166842243541 0.444923014117336 0.0788910998447427 3375515.91666667 3675343.41666667 24 0.00622380563471316
"589" "UKBMS.47" 12 1.82900558024019 0.0454506234070295 0.201747607254387 3291043.23076923 3273731 12 0.0407020970328702
"590" "UKBMS.48" 14 4.48677557318025 0.0969276479549537 0.251987762440235 3210308.08333333 3618510.91666667 18 0.0634978324196365
"591" "UKBMS.51" 12 2.45554689767547 0.0756668145468636 -0.21506726433217 3871182.5 3498384.57142857 16 0.0462539281873233
"592" "UKBMS.6" 15 2.02723090993306 0.0885075437448831 0.0730950574106379 3144669.90909091 3356023.09090909 28 0.00534288741786445
"593" "UKBMS.60" 14 1.27796425157384 0.113050878872086 -0.0698407225606131 3681300.66666667 3579391.83333333 13 0.00487772652778854
"594" "UKBMS.61" 12 1.67577684963509 0.0613033143598402 -0.317925525537303 3858991.42857143 3479997.07142857 11 0.101076639788171
"595" "UKBMS.65" 14 2.70186020793055 0.112575760005132 0.168496326502652 3307277.44444444 3630606.44444444 21 0.0283910120448882
"596" "UKBMS.69" 18 2.83117376516711 0.182298076331142 0.0912164897827793 3359520.77777778 3688095 24 0.00832044800829188
"597" "UKBMS.71" 18 2.67699864457837 0.477332408927941 0.252195962362214 3130100.07692308 3615370.46153846 31 0.0636028034318031
"598" "UKBMS.72" 18 1.93032584675784 0.194927487954199 0.0881687921105224 3527334.66666667 3490245.44444444 30 0.00777373590222852
"599" "UKBMS.8" 18 3.46301682060054 1.05136786191495 0.206534952487518 3155739.3 3546087.7 31 0.0426566865990215
"600" "UKBMS.83" 16 2.56135439495907 0.586692110481662 0.140977877311127 3206509.66666667 3500956.5 32 0.0198747618911511
"601" "UKBMS.84" 18 2.40399973357832 0.279665782690641 0.171376597236873 3162428.5 3523507.33333333 25 0.0293699380804893
"602" "UKBMS.85" 18 2.74429236297619 0.10667160812373 -0.0872742696547383 3405498.07692308 3541257.61538462 25 0.00761679814376798
"603" "UKBMS.86" 18 3.96423113138462 1.16825148210518 0.167723255866928 3169350.91666667 3541963.08333333 21 0.0281310905586031
"604" "UKBMS.89" 16 4.89448029906855 0.226240539054633 0.233154332661724 3147201.86666667 3565127.06666667 28 0.0543609428389337
"605" "UKBMS.9" 18 3.90478306521559 0.188963948597173 0.30103008012918 3142633.33333333 3561884.53333333 30 0.0906191091425808
"606" "UKBMS.91" 16 3.00504789308627 0.18689293524333 0.219730144796637 3139253.8 3601465.93333333 24 0.0482813365323509
"607" "UKBMS.92" 14 1.191194499747 0.0368922107263788 0.0812944548616086 3572484 3297857 16 0.00660878839124613
"608" "UKBMS.93" 18 4.22477062884472 0.366419187858588 0.174162433381746 3162805.5 3487501 31 0.030332553201451
"609" "UKBMS.95" 18 1.83033482782749 0.263829441398568 0.200361201465347 3324353.13333333 3484353.8 29 0.0401446110526374
"610" "UKBMS.97" 18 2.29385080310099 0.350745309954412 0.231589512774135 3122152.4 3631714.2 35 0.0536337024269611
"611" "UKBMS.991" 16 4.06218634783414 0.315857859054038 0.217969103232557 3177649.26666667 3509653.13333333 32 0.0475105299640051
"612" "UKBMS.994" 18 3.27166898076599 0.143819039008989 0.236559983503638 3246481.46153846 3542960.07692308 22 0.0559606257952417
"613" "UKBMS.995" 16 3.54932454443587 0.130206712538629 0.0289679699523132 3166149 3346639.8 22 0.000839143283158119
"614" "UKBMS.997" 13 3.13927332151526 0.0277387734308735 -0.0938799200310444 3821354 3559320 14 0.00881343938503528
"615" "UKBMS.998" 12 3.79356171310909 0.116482022307636 0.173135043058836 3296547 3520615.5 18 0.0299757431349851
"616" "UKBMS.999" 18 1.55180707285306 0.227221318715519 0.165337701703299 3172273.75 3564658.75 23 0.027336555604529
